review_id,platform,academy_name,title,rating,grade,date_created,review_type,text,collected_at,source_file,created_at,updated_at,is_generic,content_trust_score,is_repetitive,author_trust_score,conceptual_sentiment,is_discrepancy,discrepancy_trust_score,review_trust_score
7f7be3f2-3b60-4f43-b67a-bd965827cc82,gangmom,J영어학원,선생님들이 다 재미있으시고 너무너무 잘 이해가게 설명해주심.  숙제 걱정 없이 편하게 다닐 수 있는 학원,5.0,"초6, 중1",4년 전,아쉬운 점,레벨테스트를 해서 각자 맞는 레벨로 반을 구성했으면 좋겠습니다. 현재는 중1은 중1끼리만 하는데 솔직히 이것도 좋지만 레벨테스트를 하여 반을 구성하면 좋겠습니다.,2025-08-26T10:32:51.206107,J영어학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
8d7baaac-506a-4af7-a407-b5b6e1355829,gangmom,J영어학원,개별적으로 부족한 부분을 챙겨줌,4.0,"중1, 중2",4년 전,좋은 점,문법이 체계적임 단계별 학습,2025-08-26T10:32:51.207417,J영어학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
fec1e227-1a1d-4020-abea-f2ab4a0406f7,gangmom,J영어학원,개별적으로 부족한 부분을 챙겨줌,4.0,"중1, 중2",4년 전,아쉬운 점,같은 학교 내신듣는 학생시 적음,2025-08-26T10:32:51.207441,J영어학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
5d3a15dd-c1ad-4874-ab68-b4d0ed1e6ece,gangmom,J영어학원,정말 자세하고 꼼꼼하게 아이들이 놓치기 쉬운것도 잘 가르켜 주십니다,5.0,초6,4년 전,좋은 점,소수정예로  기초가 부족한 학생에게도 잘 맞고 샘들도 열심히 잘 가르쳐 주십니다,2025-08-26T10:32:51.208735,J영어학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,-1,True,0.5,0.5
65658570-100e-45a8-b095-2100173c535c,gangmom,J영어학원,정말 자세하고 꼼꼼하게 아이들이 놓치기 쉬운것도 잘 가르켜 주십니다,5.0,초6,4년 전,아쉬운 점,아직까지는 없습니다,2025-08-26T10:32:51.208751,J영어학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
137ba173-18f3-461c-bb45-7d02eee1eb56,gangmom,J영어학원,"부족한 과제나 부분을 개인적으로 봐주시고, 아이의 성향에 맞춘 접근으로 잘 적응하도록 도와줍니다",5.0,초3,4년 전,좋은 점,아이에게 정말 정성을 다해서 가르쳐줬어요,2025-08-26T10:32:51.210012,J영어학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
5005f0df-4533-4ec1-8549-b453e544bc66,gangmom,J영어학원,"부족한 과제나 부분을 개인적으로 봐주시고, 아이의 성향에 맞춘 접근으로 잘 적응하도록 도와줍니다",5.0,초3,4년 전,아쉬운 점,아쉬운점은 딱히 없었어요,2025-08-26T10:32:51.210029,J영어학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
96782f5d-0082-466c-a043-edf22828de77,gangmom,J영어학원,편안하게 영어공부할 수 있는 학원,4.0,중3,4년 전,좋은 점,"아이의 수준에 맞춰서 리딩, 어휘, 문법 수업을편안하게 들을 수 있음.",2025-08-26T10:32:51.211304,J영어학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
af89db62-b7bd-4fbf-8774-09685501e51a,gangmom,J영어학원,편안하게 영어공부할 수 있는 학원,4.0,중3,4년 전,아쉬운 점,수업 후 피드백이 없어서 아쉬움.,2025-08-26T10:32:51.211321,J영어학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
2c77ae8c-f57b-44c3-a4c0-80389d332872,gangmom,J영어학원,개별적으로 꼼꼼하게 관리해주는 학원,5.0,중2,4년 전,좋은 점,"부족한 과제나 부분을 개인적으로 봐주시고, 아이의 성향에 맞춘 접근으로 잘 적응하도록 도와주세요.",2025-08-26T10:32:51.212628,J영어학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,-1,True,0.5,0.5
a513a537-888e-4825-9f86-316f03d27d96,gangmom,J영어학원,개별적으로 꼼꼼하게 관리해주는 학원,5.0,중2,4년 전,아쉬운 점,가르쳐주시는 선생님들 한 분 한 분 직접 뵙고 싶었는데...그러지 못한 점은 아쉽지만 열심히 지도해주시는 것 같아요.,2025-08-26T10:32:51.212644,J영어학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
69a1174a-0ed2-4cbd-a1e3-5e4fbb79ad7b,gangmom,J영어학원,좋아요 나중에 다시 보내고싶어요,5.0,초6,4년 전,좋은 점,좋아요 잘 가르쳐 주세요ㅎㅎ 내신이 좋습니다,2025-08-26T10:32:51.213966,J영어학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,True,0.5,False,1.0,1,False,1.0,0.5
dd39d772-5ab0-4820-bdb4-3c1f51bcb563,gangmom,J영어학원,좋아요 나중에 다시 보내고싶어요,5.0,초6,4년 전,아쉬운 점,없어요 그닥... 관리 좋은 학원입니다,2025-08-26T10:32:51.213983,J영어학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
613178c6-ff02-4317-9dce-fcb9e19d4171,gangmom,J영어학원,라이팅을 많이 시켜주셔서 좋고 관리가 잘됩니다.,5.0,"초5, 초6",4년 전,좋은 점,대형학원은 관리가 잘 안되었는데 인원이 적으니 관리가 잘되서 좋아요,2025-08-26T10:32:51.215276,J영어학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,True,0.5,False,1.0,1,False,1.0,0.5
e4f7e704-34f2-4126-9f9e-d0042d6c5126,gangmom,J영어학원,라이팅을 많이 시켜주셔서 좋고 관리가 잘됩니다.,5.0,"초5, 초6",4년 전,아쉬운 점,아직은 모르겠습니다,2025-08-26T10:32:51.215293,J영어학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
db613488-d9f4-42bf-9897-1794f534e634,gangmom,J영어학원,영어를 정확하고 완벽하게 가르칠려고 노력하신다,5.0,"중2, 중3",4년 전,좋은 점,완벽하게 가르치시지만 재밌게도 가르치신다,2025-08-26T10:32:51.216607,J영어학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
f053eaa5-9668-43e6-bd51-74f7efc84eaf,gangmom,J영어학원,영어를 정확하고 완벽하게 가르칠려고 노력하신다,5.0,"중2, 중3",4년 전,아쉬운 점,완벽하게 가르치신다,2025-08-26T10:32:51.216623,J영어학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
62a197a2-6739-4c25-b7dc-9414766ecbbc,gangmom,J영어학원,3시간을 공부하지만 6시간의 학습 효과를 볼 수 있는 다른 이 들 한테 추천하고 싶은 좋은 학원이다,5.0,중1,4년 전,좋은 점,"선생님들이 설명을 잘 하시고 이해하기 쉬우며 
매우 착한신 분들이다.",2025-08-26T10:32:51.217925,J영어학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
7ae00cdd-bf18-487a-9275-7578af761e4e,gangmom,J영어학원,3시간을 공부하지만 6시간의 학습 효과를 볼 수 있는 다른 이 들 한테 추천하고 싶은 좋은 학원이다,5.0,중1,4년 전,아쉬운 점,없음(진짜로),2025-08-26T10:32:51.217941,J영어학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
09d00c73-49b6-4385-96ad-4143d9ca6759,gangmom,J영어학원,나만 알고 싶은 영어학원.,5.0,고3,5년 전,좋은 점,단기속성. 수특문제 다 분석해주고 스킬이 짱임,2025-08-26T10:32:51.219248,J영어학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
f4ed26c3-0673-4f00-87dd-076a1eb47e1f,gangmom,J영어학원,나만 알고 싶은 영어학원.,5.0,고3,5년 전,아쉬운 점,없다!,2025-08-26T10:32:51.219270,J영어학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
a057c723-69c4-49a1-820e-8a3e1c79e073,gangmom,강남대성학원,재수하기에 적합한 학원,5.0,재수/N수,7개월 전,좋은 점,철저한 관리와 다양한 수업구성이 좋습니다,2025-08-26T10:32:52.413233,강남대성학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
bae06377-95f2-4c4e-85cf-681408b2347e,gangmom,강남대성학원,재수하기에 적합한 학원,5.0,재수/N수,7개월 전,아쉬운 점,필수 수업때문에 필요없는수업도 들어야해요,2025-08-26T10:32:52.413249,강남대성학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
8aec93c9-9c27-4c56-b6d5-8e7f3c30af88,gangmom,강남대성학원,꼼꼼하게 수능전략,5.0,재수/N수,8개월 전,좋은 점,여러 문제들을 체계화하여 알려줍니다 많은 노하우를 바탕으로 고난도 문제까지 접근할 수 있도록 해주고 가지치기를 통해 기존에 배웠던 것을 다시 복습할 수 있도록 해줍니다 이과정울 통,2025-08-26T10:32:52.413620,강남대성학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
24eea9b8-5460-4e38-b0fe-6afc9e85c6e1,gangmom,강남대성학원,꼼꼼하게 수능전략,5.0,재수/N수,8개월 전,아쉬운 점,개별적인 피드백 부족한 편인 것 같습니다,2025-08-26T10:32:52.413629,강남대성학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,-1,True,0.5,0.5
58be88ce-7b17-4d06-8176-03d958b138b1,gangmom,강남대성학원,학생들의 수업뿐만 아니라 관리까지 해주는 학원,4.0,재수/N수,2년 전,좋은 점,"역시 강남대성. 강사들의 라인업과 실력까지 갖춰있음, 시설도 좋다.",2025-08-26T10:32:52.414020,강남대성학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
8780d136-7e13-4cda-89f4-696c673d2216,gangmom,강남대성학원,학생들의 수업뿐만 아니라 관리까지 해주는 학원,4.0,재수/N수,2년 전,아쉬운 점,딱히 아쉬운점은? 글쎄.,2025-08-26T10:32:52.414031,강남대성학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
1da38b5e-e2f5-4fa7-9c03-b160476f55d3,gangmom,강남대성학원,학생들 수준이 높아 경쟁적으로 공부할 수 있음.,5.0,재수/N수,3년 전,좋은 점,"정기적인 모의고사를 통해 자신의 위치를 파악할 수 있고 선생님들 수업을 들으면서 부족한 점을 채울 수 있다.
학생들이 수준이 높기 때문에 공부를 지치지 않고 꾸준히 하는 원동력을",2025-08-26T10:32:52.414445,강남대성학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,-1,True,0.5,0.5
78346776-4906-47a9-b1f1-2f8cf34cbf81,gangmom,강남대성학원,학생들 수준이 높아 경쟁적으로 공부할 수 있음.,5.0,재수/N수,3년 전,아쉬운 점,반마다 편차가 있다는 점. 들어오는 선생님들이 안 맞을 수도 있음. 그러나 선생님이 마음에 들지 않더라도 변경이 불가능하다.,2025-08-26T10:32:52.414453,강남대성학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
c0aded1e-228b-437e-b735-e5c47c3dd03b,gangmom,강남대성학원,종합적으로 괜찮은 학원입니다.,5.0,재수/N수,3년 전,좋은 점,관리가 잘됩니다. 선생님들이 좋은분들입니다.,2025-08-26T10:32:52.414855,강남대성학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
127830cc-6700-4491-8fdc-1db077e2e8c3,gangmom,강남대성학원,종합적으로 괜찮은 학원입니다.,5.0,재수/N수,3년 전,아쉬운 점,아쉽지만 시대인재에 비해선 못합니다.,2025-08-26T10:32:52.414863,강남대성학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
9e1e92d9-7534-47be-9f52-6f038fdd6c27,gangmom,강남대성학원,수능 준비에 최적화된 학원이라고 생각함,5.0,재수/N수,3년 전,좋은 점,좋은선생님과 좋은 분위기,2025-08-26T10:32:52.415214,강남대성학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
31652588-bc1f-4677-94da-a56d91e8623e,gangmom,강남대성학원,수능 준비에 최적화된 학원이라고 생각함,5.0,재수/N수,3년 전,아쉬운 점,아직까진 잘 모르겠어요,2025-08-26T10:32:52.415222,강남대성학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
61a3061e-ef7b-473e-9bef-d994e63a7dac,gangmom,강남대성학원,요점만 콕콕 찝어줌,5.0,재수/N수,3년 전,좋은 점,상세하게 어떤 점을 써야 좋은지 알려주신다,2025-08-26T10:32:52.415575,강남대성학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
f45f8767-a544-4e19-b813-67803303bf4f,gangmom,강남대성학원,요점만 콕콕 찝어줌,5.0,재수/N수,3년 전,아쉬운 점,없어요 그저 인원 만ㅎ른거,2025-08-26T10:32:52.415582,강남대성학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
7a55af11-b7a7-4d75-86d5-1b523e3e706d,gangmom,강남대성학원,개별적이고 자세하게 집중적으로 강의합니다,5.0,재수/N수,3년 전,좋은 점,스타강사들의 명품 강의와 집중케어가 좋았습니다,2025-08-26T10:32:52.415955,강남대성학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
6b951fe4-6e98-4a6b-a2df-84138729c2c5,gangmom,강남대성학원,개별적이고 자세하게 집중적으로 강의합니다,5.0,재수/N수,3년 전,아쉬운 점,강의 시간이 길고 빡빡한 스케쥴 가격이비쌈,2025-08-26T10:32:52.415963,강남대성학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
a086dfb2-b500-4f6c-9a53-56a95b6be8e0,gangmom,강남대성학원,깔끔. 단과학원의 정석,5.0,재수/N수,4년 전,좋은 점,"철저한 숙제관리, 복습영상, 밴드시스템입니다 현장모의고사 인강에 공개된건 아쉽지만 실력을 테스트하고 배울 점이 많은 최고의 모의고사를 매주 무료 응시한다는 엄청난 메리트가 있었습니",2025-08-26T10:32:52.416340,강남대성학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
d676fdc6-0704-4699-b275-fc5cee207e5e,gangmom,강남대성학원,깔끔. 단과학원의 정석,5.0,재수/N수,4년 전,아쉬운 점,과제 해설영상 업로드가 좀 느렸어요,2025-08-26T10:32:52.416349,강남대성학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
e9ed9fc7-a2a8-4162-9835-6fa08cec9db5,gangmom,강남대성학원,문제풀이보다는 지문 분석이 집중하는 수업,5.0,재수/N수,4년 전,좋은 점,지문을 읽을 때 어떤 단어에 집중해야 하고 어떤 문장에 집중해야하는지 알려주어서 좋다.,2025-08-26T10:32:52.416728,강남대성학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
e189a533-893e-40e4-9fe0-b82ac8632c01,gangmom,강남대성학원,문제풀이보다는 지문 분석이 집중하는 수업,5.0,재수/N수,4년 전,아쉬운 점,지문 분석 위주의 수업을 진행하다보니 진도가 느리다.,2025-08-26T10:32:52.416736,강남대성학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
cbc03dd3-48ac-4283-8e4b-680ecfaaa2d7,gangmom,강남대성학원,체계적 커리큘럼으로 인지도가 높은 대성학원의 최고의 수학 선생님입니다. 성실히 잘가르처 주셨습니다.,5.0,"고1, 고2",4년 전,좋은 점,꼼꼼히 문재를 풀어주셔서 정말 좋았습니다~,2025-08-26T10:32:52.417111,강남대성학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,1,False,1.0,1.0
3ae9a14c-459e-44e8-97b7-f3ba61a31366,gangmom,강남대성학원,체계적 커리큘럼으로 인지도가 높은 대성학원의 최고의 수학 선생님입니다. 성실히 잘가르처 주셨습니다.,5.0,"고1, 고2",4년 전,아쉬운 점,사람이 너무 많아요 ㅠㅠ,2025-08-26T10:32:52.417120,강남대성학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
7bf67d0e-e49e-48a9-9228-e398fbb07dc6,gangmom,강남대성학원,한명한명 신경쓰는 열정적인 학원,5.0,"중3, 고1",4년 전,좋은 점,대형학원이라고 믿어지지않을 정도의 꼼꼼한 클리닉이 좋습니다.,2025-08-26T10:32:52.417492,강남대성학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
e8923e33-e929-4eaf-a74c-4639a571afdd,gangmom,강남대성학원,한명한명 신경쓰는 열정적인 학원,5.0,"중3, 고1",4년 전,아쉬운 점,조금 더  알려졌으면 좋겠어요.,2025-08-26T10:32:52.417500,강남대성학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
c9eaa2ab-97a6-4e2c-9ca9-44d481196668,gangmom,강남대성학원,좋은 학원시설과 수준 높은 강사진,4.0,중2,4년 전,좋은 점,학원 기자재들이 좋고 선생님들이 친절함,2025-08-26T10:32:52.417895,강남대성학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
ab019552-e025-4c38-9a04-c0921c1a83df,gangmom,강남대성학원,좋은 학원시설과 수준 높은 강사진,4.0,중2,4년 전,아쉬운 점,많은 학생들로 다소 복잡,2025-08-26T10:32:52.417903,강남대성학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
1bcf53e2-7533-4474-8fb2-fca43df47a04,gangmom,강남대성학원,관리가 잘되는편이고 시설이 깔끔하고 신식임,5.0,재수/N수,4년 전,좋은 점,선생님들이 친절하시고 모든 과목 쌤들이 있어서 질문하기 좋았던 환경,2025-08-26T10:32:52.418287,강남대성학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
7b41f921-b012-489f-b735-868cf908279d,gangmom,강남대성학원,관리가 잘되는편이고 시설이 깔끔하고 신식임,5.0,재수/N수,4년 전,아쉬운 점,무뚝뚝하신 편이라 처음에는 다가가기 힘든 아이들이 있을지도. 난 상관 없었음,2025-08-26T10:32:52.418295,강남대성학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
0da9105b-dc18-41c9-90c2-12ddf9f7a088,gangmom,강남대성학원,학생의 부족한 부분을  체크 해주셨습니다,5.0,고1,4년 전,좋은 점,수준별 학습이 가능해서 효율적인  학습이 가능했습니다,2025-08-26T10:32:52.418684,강남대성학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
cf2c189e-32ef-423e-a496-60df1ded1fae,gangmom,강남대성학원,학생의 부족한 부분을  체크 해주셨습니다,5.0,고1,4년 전,아쉬운 점,스피킹 수업이  부족한 점입니다,2025-08-26T10:32:52.418696,강남대성학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,-1,True,0.5,0.5
26b051f6-8e4c-4821-9e18-22202d7f7c7b,gangmom,강남대성학원,글을 이해하면서 읽는 힘을 길러준다,4.0,"고3, 재수/N수",4년 전,좋은 점,국어를 암기하거나 무작정 외우는 것이 아닌 글을 이해하고 화자와 대화하는 글읽기의 방법을 알려준다.,2025-08-26T10:32:52.419082,강남대성학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
875333ab-cfa2-4341-8fe5-82a910e93f54,gangmom,강남대성학원,글을 이해하면서 읽는 힘을 길러준다,4.0,"고3, 재수/N수",4년 전,아쉬운 점,체화가 어려울 때가 있어 실전 적용을 하려면 연습을 많이 해야한다.,2025-08-26T10:32:52.419090,강남대성학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
fa0a2329-152e-4bfb-9de3-a3e8c4e60754,gangmom,강남대성학원,깔끔하고 깨끗하고 관리잘됨,4.0,재수/N수,4년 전,좋은 점,"분위기 굿
기본적으로 수준 높은 아이들",2025-08-26T10:32:52.419444,강남대성학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
9d964533-dcd9-4b6f-b657-a3a08b7850dc,gangmom,강남대성학원,깔끔하고 깨끗하고 관리잘됨,4.0,재수/N수,4년 전,아쉬운 점,시간분배를 좀 더 잘 시켜줬다면 좋았을것,2025-08-26T10:32:52.419452,강남대성학원.html,2025-08-26 02:00:00,2025-08-26 02:00:00,False,1.0,False,1.0,0,False,1.0,1.0
